
--- 2026-09-22 17:19:56.792798 开始记录 ---
Ilog_system_init:log init ok, buf=4096, filter=1
Iio_system_init:IO System Init OK
Iw25qxx_drv_init:W25Q init start
Iw25qxx_drv_init:W25Q init OK (ID:0xEF17)
Iads1255_init:ADS0: Initting
Iads1255_init:Init ok
Iads1255_init:ADS1: Initting
Iads1255_init:Init ok
Iadc_system_init:ADS Init OK
RE36159,4985237,5177789,5038953,5152113
RE36160,4985320,5177409,5039676,5151415
RE36161,4985115,5177544,5039777,5154114
RE36162,4985049,5177502,5040045,5151281
RE36163,4985271,5177483,5038943,5152695
RE36164,4985148,5177452,5040156,5151790
RE36165,4985497,5177525,5039048,5151795
RE36166,4985804,5177242,5038750,5151871
RE36167,4985165,5177649,5039254,5150473
RE36168,4985206,5177588,5036186,5149522
RE36169,4985219,5177531,5037942,5149304
RE36170,4985306,5177494,5036213,5149087
RE36171,4985138,5177467,5035526,5149132
RE36172,4985468,5177575,5036870,5149522
RE36173,4985558,5177548,5035499,5146912
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36174,4985294,5177370,5036237,5146013
RE36175,4985668,5177574,5034081,5146911
RE36176,4985290,5177350,5034179,5145475
RE36177,4985544,5177512,5032110,5145960
RE36178,4985224,5177693,5032456,5144753
RE36179,4985746,5177591,5032225,5144701
RE36180,4985339,5177695,5031491,5145433
RE36181,4985373,5177803,5033852,5145272
RE36182,4985470,5177496,5033752,5144389
RE36183,4985432,5177511,5032550,5143656
RE36184,4985448,5177762,5031165,5144794
RE36185,4985277,5177929,5030954,5144118
RE36186,4985634,5177738,5032471,5144861
RE36187,4985459,5177823,5028913,5144096
RE36188,4985479,5177704,5034051,5144845
RE36189,4985516,5177642,5031917,5145539
RE36190,4985325,5177547,5033587,5145456
RE36191,4985157,5177494,5032525,5145989
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36192,4985698,5177684,5032137,5145655
RE36193,4985403,5177904,5032533,5145746
RE36194,4985555,5177566,5033031,5145640
RE36195,4985585,5177744,5034032,5145997
RE36196,4985257,5177880,5032923,5144878
RE36197,4985261,5177697,5034150,5147394
RE36198,4985263,5177663,5034674,5147718
RE36199,4985271,5177328,5034989,5147792
RE36200,4985681,5177354,5035753,5148333
RE36201,4985134,5177188,5035902,5148616
RE36202,4985330,5177182,5035379,5149162
RE36203,4984969,5177626,5036895,5150571
RE36204,4985549,5177360,5036007,5150439
RE36205,4985023,5177362,5037789,5150164
RE36206,4985525,5177513,5038286,5150704
RE36207,4985358,5177418,5038855,5151806
RE36208,4985285,5177166,5037869,5151282
RE36209,4985234,5177214,5037710,5149923
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36210,4985362,5177081,5038045,5151603
RE36211,4984822,5177617,5039309,5149646
RE36212,4984919,5177053,5039062,5151006
RE36213,4984992,5177224,5038364,5151699
RE36214,4984938,5177561,5038374,5150216
RE36215,4984935,5177030,5037246,5149291
RE36216,4985105,5177189,5037977,5149541
RE36217,4985059,5177469,5036348,5150548
RE36218,4985158,5176960,5034880,5147244
RE36219,4985234,5177297,5034943,5145141
RE36220,4985504,5177477,5034045,5146761
RE36221,4985272,5177143,5033816,5146770
RE36222,4985105,5177270,5032237,5146305
RE36223,4985447,5177610,5034807,5145860
RE36224,4985144,5177220,5034652,5144953
RE36225,4985386,5177499,5032451,5144662
RE36226,4985213,5177263,5031303,5144520
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36227,4985103,5177156,5032034,5144788
RE36228,4985214,5177165,5031519,5144767
RE36229,4985148,5177388,5029972,5143814
RE36230,4985328,5177382,5030352,5144778
RE36231,4985107,5177794,5032023,5144252
RE36232,4985236,5177416,5030606,5142372
RE36233,4985320,5177538,5031716,5142840
RE36234,4985399,5177395,5031369,5143935
RE36235,4985330,5177006,5031070,5142462
RE36236,4985337,5177176,5031233,5141671
RE36237,4985214,5176991,5032075,5143780
RE36238,4985431,5177609,5032250,5145420
RE36239,4985208,5177553,5033723,5145716
RE36240,4985222,5177506,5034461,5146922
RE36241,4985289,5177593,5034970,5148159
RE36242,4985410,5177491,5034777,5148143
RE36243,4985493,5177453,5035401,5147913
RE36244,4985234,5177467,5036513,5148641
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36245,4985817,5177545,5036657,5149976
RE36246,4985202,5177401,5036690,5150254
RE36247,4985349,5177243,5037934,5150541
RE36248,4985137,5177584,5038624,5150233
RE36249,4985309,5177441,5038062,5152578
RE36250,4985228,5177408,5038036,5150544
RE36251,4985076,5177408,5038399,5152185
RE36252,4985095,5177562,5039358,5151079
RE36253,4985287,5177077,5040084,5151480
RE36254,4985279,5177539,5038564,5150336
RE36255,4985380,5177237,5037745,5150635
RE36256,4985142,5177380,5038616,5150187
RE36257,4985195,5177198,5038683,5150927
RE36258,4985022,5177375,5037848,5150112
RE36259,4984995,5177556,5037429,5149384
RE36260,4985197,5177369,5037530,5149432
RE36261,4985404,5177681,5037790,5150034
RE36262,4985185,5177243,5035878,5148274
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36263,4985187,5177356,5034699,5147507
RE36264,4985331,5177243,5034807,5147731
RE36265,4985078,5177108,5034103,5146039
RE36266,4984983,5177553,5035138,5144629
RE36267,4985065,5177404,5035107,5145708
RE36268,4985363,5177469,5032030,5145220
RE36269,4985360,5177174,5032113,5142691
RE36270,4985063,5177403,5032059,5143208
RE36271,4985374,5177211,5031452,5144323
RE36272,4985368,5177278,5032430,5143712
RE36273,4985282,5177451,5030977,5144547
RE36274,4985233,5177248,5029149,5143079
RE36275,4984955,5177589,5031903,5142599
RE36276,4985551,5177377,5030604,5144250
RE36277,4985557,5177281,5030897,5144633
RE36278,4985420,5177550,5030638,5144594
RE36279,4985094,5177550,5033518,5144763
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36280,4985043,5177236,5032587,5143581
RE36281,4984928,5177174,5032074,5144124
RE36282,4984762,5177525,5031607,5146224
RE36283,4985254,5177347,5033689,5144078
RE36284,4985643,5177521,5034294,5145705
RE36285,4985044,5177475,5034207,5148481
RE36286,4984941,5177279,5035160,5146986
RE36287,4985234,5177101,5034286,5146824
RE36288,4984742,5177104,5034529,5148508
RE36289,4985026,5177312,5035237,5148604
RE36290,4985353,5177542,5035474,5148719
RE36291,4985209,5177727,5037242,5150984
RE36292,4985209,5177532,5036151,5149136
RE36293,4985231,5177349,5037227,5150266
RE36294,4985110,5177441,5038926,5149933
RE36295,4985340,5177295,5036168,5150492
RE36296,4985221,5177136,5037646,5149021
RE36297,4985234,5177279,5037442,5149101
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36298,4985168,5177423,5036365,5151473
RE36299,4985278,5177288,5037071,5150976
RE36300,4985025,5177178,5037135,5151583
RE36301,4985032,5177444,5039010,5149237
RE36302,4985376,5177193,5037668,5150993
RE36303,4985089,5177475,5037586,5151430
RE36304,4985388,5177028,5038101,5150418
RE36305,4985192,5177198,5037469,5150626
RE36306,4984853,5177047,5037330,5149815
RE36307,4985126,5177400,5037300,5150094
RE36308,4985028,5177505,5036379,5149807
RE36309,4985210,5177181,5036912,5147983
RE36310,4985521,5177212,5034835,5148332
RE36311,4985118,5177588,5035515,5148586
RE36312,4985218,5177360,5036086,5148404
RE36313,4985142,5177273,5034283,5147993
RE36314,4984967,5177416,5035087,5147962
RE36315,4985041,5177286,5033870,5146687
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36316,4984987,5177535,5034616,5145561
RE36317,4985125,5177722,5033482,5146331
RE36318,4985071,5177275,5033135,5145873
RE36319,4985176,5177279,5033329,5144560
RE36320,4985555,5177381,5032755,5145269
RE36321,4985056,5177425,5033424,5145152
RE36322,4984984,5177201,5032266,5144348
RE36323,4984998,5177070,5031820,5144278
RE36324,4985276,5177212,5031425,5142914
RE36325,4985131,5177195,5031333,5144510
RE36326,4985094,5177339,5031268,5145050
RE36327,4985020,5177271,5031673,5145528
RE36328,4985434,5177594,5030922,5144984
RE36329,4985098,5177464,5032957,5145460
RE36330,4985244,5177710,5033057,5145267
RE36331,4985124,5177997,5033096,5147656
RE36332,4985598,5177469,5034884,5147073
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36333,4985281,5177312,5035808,5148065
RE36334,4985481,5177620,5036656,5147756
RE36335,4985363,5177063,5034769,5148101
RE36336,4985361,5177416,5034334,5149136
RE36337,4985081,5177445,5035471,5149351
RE36338,4985004,5177546,5037452,5150014
RE36339,4985324,5177189,5036724,5149208
RE36340,4985098,5177108,5036683,5150370
RE36341,4985210,5177226,5037699,5149980
RE36342,4985207,5177207,5037453,5149289
RE36343,4985243,5177383,5037934,5151948
RE36344,4985140,5177410,5039079,5151266
RE36345,4984924,5177612,5038883,5151258
RE36346,4984982,5177100,5038886,5151218
RE36347,4984944,5177411,5037215,5151263
RE36348,4985067,5177194,5037622,5152223
RE36349,4985206,5177142,5038262,5150717
RE36350,4985016,5177278,5038189,5151491
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36351,4985297,5177288,5037316,5149153
RE36352,4985302,5177281,5037306,5150624
RE36353,4985039,5177390,5036199,5149099
RE36354,4984915,5177458,5036352,5148347
RE36355,4985246,5177196,5035854,5147039
RE36356,4984895,5177685,5034203,5146849
RE36357,4985035,5176979,5034234,5145447
RE36358,4985164,5177247,5034076,5146883
RE36359,4985013,5177270,5033707,5145678
RE36360,4985196,5177062,5033218,5145291
RE36361,4984929,5177324,5031804,5144205
RE36362,4984913,5177248,5032459,5144056
RE36363,4984705,5177300,5031804,5144417
RE36364,4985556,5177478,5031347,5142242
RE36365,4985063,5177286,5029749,5143113
RE36366,4985108,5177343,5030378,5143178
RE36367,4985389,5177591,5031065,5143973
RE36368,4985050,5177322,5031401,5142070
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36369,4985270,5176952,5029843,5141677
RE36370,4985173,5177249,5032286,5144279
RE36371,4985619,5177171,5032076,5144578
RE36372,4985017,5177300,5031416,5144328
RE36373,4985495,5177086,5031848,5143657
RE36374,4985116,5177413,5032923,5144587
RE36375,4985091,5177472,5032278,5146360
RE36376,4985293,5177055,5032926,5146605
RE36377,4985285,5177142,5033940,5147406
RE36378,4985118,5177401,5034930,5146425
RE36379,4985212,5177265,5034261,5148403
RE36380,4985469,5176942,5036767,5148880
RE36381,4985231,5177386,5035321,5148279
RE36382,4985115,5177069,5035790,5150953
RE36383,4985426,5177507,5037634,5150813
RE36384,4985166,5177569,5037131,5151396
RE36385,4985232,5177254,5038150,5152404
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36386,4985227,5177374,5038941,5151292
RE36387,4985293,5177400,5039356,5151793
RE36388,4985125,5177170,5038875,5151977
RE36389,4984977,5177475,5039952,5152588
RE36390,4985414,5177094,5040823,5151336
RE36391,4985218,5177797,5038132,5151076
RE36392,4984883,5177261,5039523,5151110
RE36393,4985002,5177583,5039313,5150630
RE36394,4985266,5177643,5038271,5152278
RE36395,4985419,5177136,5041262,5152418
RE36396,4985210,5177307,5040440,5151173
RE36397,4984977,5177086,5037332,5150593
RE36398,4984830,5177270,5036476,5151170
RE36399,4985212,5177435,5037953,5149726
RE36400,4985061,5177272,5036619,5148197
RE36401,4985068,5177481,5034844,5147440
RE36402,4984788,5177542,5034575,5147997
RE36403,4985073,5177141,5034382,5147401
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36404,4985152,5177472,5033364,5147226
RE36405,4985225,5177037,5033845,5144780
RE36406,4985078,5177352,5032508,5145606
RE36407,4985152,5177401,5032342,5145405
RE36408,4985169,5177175,5032400,5144632
RE36409,4985124,5177451,5032801,5145609
RE36410,4985245,5177275,5031095,5143034
RE36411,4985237,5177471,5033141,5145602
RE36412,4985045,5177414,5030457,5144289
RE36413,4985370,5177297,5031139,5146156
RE36414,4985100,5177289,5031594,5144308
RE36415,4985403,5177488,5031191,5145596
RE36416,4985572,5177382,5032521,5145315
RE36417,4985235,5177345,5031942,5144023
RE36418,4985752,5177499,5031061,5143905
RE36419,4985213,5177588,5031306,5145410
RE36420,4985419,5177284,5033440,5145525
RE36421,4985506,5177473,5034477,5145318
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36422,4985390,5177409,5033065,5145258
RE36423,4985456,5177366,5034775,5146015
RE36424,4985321,5177891,5034419,5148398
RE36425,4985631,5177807,5035712,5148021
RE36426,4985558,5177353,5035318,5148196
RE36427,4985351,5177315,5035316,5148222
RE36428,4985300,5177506,5035327,5149217
RE36429,4985578,5177168,5035790,5149087
RE36430,4985529,5177217,5036129,5147954
RE36431,4985215,5177462,5037069,5150165
RE36432,4985242,5177042,5036735,5150244
RE36433,4985255,5177333,5036954,5149954
RE36434,4984707,5177054,5036959,5150218
RE36435,4985204,5177604,5037348,5150732
RE36436,4985607,5177501,5039033,5151048
RE36437,4985552,5177347,5038523,5150288
RE36438,4985465,5177527,5039052,5150443
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36439,4985284,5177486,5037217,5149736
RE36440,4985515,5177644,5037523,5150403
RE36441,4985170,5177448,5037809,5150472
RE36442,4985581,5177431,5036000,5151296
RE36443,4985708,5177686,5037289,5150266
RE36444,4985567,5177164,5037164,5148673
RE36445,4985259,5177720,5036164,5149452
RE36446,4985325,5177215,5036764,5147121
RE36447,4985234,5176942,5035589,5146697
RE36448,4985354,5177250,5033626,5147909
RE36449,4985552,5177302,5034903,5146364
RE36450,4985223,5177288,5033224,5146154
RE36451,4985220,5177550,5033123,5145652
RE36452,4985295,5177519,5032301,5145170
RE36453,4985541,5177346,5032487,5145503
RE36454,4985164,5177292,5031625,5143166
RE36455,4985138,5177618,5031437,5144337
RE36456,4985560,5177435,5031157,5143641
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36457,4985512,5177630,5030541,5144976
RE36458,4985249,5177676,5029862,5143406
RE36459,4985726,5177378,5031633,5144831
RE36460,4985426,5177510,5031433,5144008
RE36461,4985547,5177699,5030997,5144348
RE36462,4985512,5177738,5031828,5142750
RE36463,4985512,5177328,5031228,5143485
RE36464,4985079,5177207,5031131,5143676
RE36465,4985488,5177604,5032012,5144908
RE36466,4985760,5177696,5033827,5145676
RE36467,4985203,5177730,5032648,5146625
RE36468,4985037,5177359,5035053,5145811
RE36469,4984991,5177323,5035420,5147205
RE36470,4985441,5177391,5034901,5147249
RE36471,4985362,5177361,5033550,5149407
RE36472,4985502,5177600,5035713,5148690
RE36473,4985668,5177546,5037171,5149343
RE36474,4985241,5177489,5036196,5150494
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36475,4985072,5177746,5037499,5150275
RE36476,4985122,5177482,5038965,5150792
RE36477,4985163,5177175,5038123,5151143
RE36478,4985454,5177240,5037262,5151328
RE36479,4985343,5177341,5039274,5153387
RE36480,4985175,5177273,5039233,5150085
RE36481,4985174,5177227,5039317,5152333
RE36482,4984816,5177034,5038400,5150614
RE36483,4985131,5176900,5038995,5151304
RE36484,4985261,5177262,5038913,5150583
RE36485,4985065,5177482,5037879,5150912
RE36486,4985203,5177299,5039053,5150278
RE36487,4985059,5177270,5038027,5150659
RE36488,4984983,5177406,5038908,5148909
RE36489,4985157,5177310,5036621,5149682
RE36490,4985186,5177414,5035992,5148137
RE36491,4985351,5177566,5035688,5148195
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5141121
RE36492,4985124,5177399,5034412,5147799
RE36493,4985426,5177534,5034677,5147547
RE36494,4985321,5177712,5034471,5146459
RE36495,4985163,5177432,5033706,5145096
RE36496,4985196,5177403,5033798,5145829
RE36497,4985512,5177585,5031661,5145194
RE36498,4985246,5177174,5032253,5144104
RE36499,4985238,5177133,5031811,5142500
RE36500,4985054,5177278,5031129,5142745
RE36501,4985403,5177646,5032550,5143717
RE36502,4985251,5177362,5030911,5143636
RE36503,4985034,5176903,5029934,5143658
RE36504,4985207,5177448,5031505,5143324
RE36505,4985259,5177263,5031065,5140780
RE36506,4985056,5177383,5030847,5143711
RE36507,4985174,5177156,5032225,5144126
RE36508,4984887,5177035,5032146,5144019
RE36509,4984843,5177089,5031615,5145180
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5140780
RE36510,4984833,5177140,5031781,5145033
RE36511,4984956,5177027,5031823,5146416
RE36512,4984925,5177141,5034447,5146307
RE36513,4985239,5177156,5034739,5145534
RE36514,4985486,5177463,5034663,5146849
RE36515,4985133,5177380,5034395,5149089
RE36516,4985101,5177349,5035911,5148810
RE36517,4985198,5177144,5036850,5147776
RE36518,4984862,5177343,5035269,5148249
RE36519,4985037,5177273,5037466,5149451
RE36520,4985152,5177321,5037203,5150413
RE36521,4985020,5176991,5037428,5148646
RE36522,4985192,5177229,5038253,5150676
RE36523,4985437,5177438,5036808,5149945
RE36524,4985294,5177353,5037654,5149536
RE36525,4985190,5177415,5037436,5149102
RE36526,4985405,5177403,5038257,5150897
RE36527,4985293,5177313,5037100,5150199
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5140780
RE36528,4985155,5177436,5037946,5151310
RE36529,4985285,5177051,5037939,5150927
RE36530,4985376,5177465,5037471,5149699
RE36531,4985259,5177590,5037393,5150781
RE36532,4985250,5177624,5038350,5150565
RE36533,4985107,5177222,5037329,5148764
RE36534,4985305,5177023,5036652,5148680
RE36535,4985323,5177059,5037584,5150797
RE36536,4985527,5177009,5036654,5147868
RE36537,4985085,5177093,5035600,5149164
RE36538,4985263,5177420,5036814,5147595
RE36539,4985174,5177267,5035575,5146982
RE36540,4985209,5177264,5034903,5146581
RE36541,4985044,5177277,5035896,5147527
RE36542,4985353,5177250,5035617,5145532
RE36543,4984966,5177462,5034848,5145356
RE36544,4985335,5177249,5034737,5145580
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5140780
RE36545,4985293,5177253,5034506,5145326
RE36546,4985455,5177499,5033553,5145647
RE36547,4985297,5177225,5032889,5145989
RE36548,4984803,5177687,5032199,5145277
RE36549,4985264,5177349,5032049,5144414
RE36550,4985535,5177261,5032619,5144178
RE36551,4985220,5177512,5031068,5145647
RE36552,4985108,5176907,5031738,5145170
RE36553,4985193,5177089,5033225,5146334
RE36554,4985175,5177238,5031925,5143963
RE36555,4985101,5177089,5031160,5144643
RE36556,4985013,5177283,5032849,5145080
RE36557,4985030,5177159,5031390,5145338
RE36558,4985281,5177314,5031426,5146035
RE36559,4985199,5177256,5032616,5146548
RE36560,4985492,5177571,5035163,5146504
RE36561,4985396,5177039,5034643,5146670
RE36562,4985485,5177459,5034350,5147251
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5140780
RE36563,4985472,5177345,5034379,5148068
RE36564,4985458,5177561,5034803,5148621
RE36565,4985438,5177576,5034333,5149729
RE36566,4985414,5177874,5036603,5149273
RE36567,4985468,5177851,5037686,5150332
RE36568,4985205,5177457,5036726,5149337
RE36569,4985482,5177151,5038459,5151162
RE36570,4985220,5177309,5038642,5151270
RE36571,4985390,5177291,5037725,5151279
RE36572,4985351,5177399,5038710,5150948
RE36573,4985259,5177037,5038198,5152132
RE36574,4985538,5177424,5037810,5152670
RE36575,4985290,5176889,5038644,5151562
RE36576,4985485,5177029,5037697,5151714
RE36577,4985254,5177256,5038628,5150794
RE36578,4985158,5177253,5036656,5150312
RE36579,4985310,5177103,5037462,5148218
RE36580,4985279,5177698,5035405,5150551
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5140780
RE36581,4985113,5177052,5036650,5149486
RE36582,4984783,5177403,5036399,5149367
RE36583,4985103,5177513,5035982,5146857
RE36584,4985213,5177236,5033802,5147089
RE36585,4985183,5177276,5034283,5147530
RE36586,4984812,5177069,5034043,5145610
RE36587,4984858,5176972,5033141,5145534
RE36588,4985466,5177129,5033056,5143951
RE36589,4985101,5177218,5030619,5144486
RE36590,4985251,5177392,5031770,5144569
RE36591,4985153,5177472,5031657,5144793
RE36592,4985426,5177624,5031908,5143180
RE36593,4985068,5177115,5030251,5142598
RE36594,4985456,5177215,5029713,5142934
RE36595,4985347,5177254,5028994,5142904
RE36596,4985276,5176832,5029260,5141651
RE36597,4985175,5177217,5030805,5143801
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5140780
RE36598,4985063,5177245,5031691,5143881
RE36599,4985288,5177363,5030680,5143557
RE36600,4985432,5176838,5031304,5144011
RE36601,4984973,5177078,5031287,5143496
RE36602,4985241,5177360,5031328,5145142
RE36603,4985172,5177485,5032484,5145281
RE36604,4985318,5177465,5033340,5146233
RE36605,4985476,5177337,5032264,5145434
RE36606,4984920,5176813,5034310,5148498
RE36607,4985241,5176916,5034350,5148844
RE36608,4985251,5177121,5034672,5150252
RE36609,4985033,5177331,5036953,5148803
RE36610,4985265,5177275,5037969,5149750
RE36611,4985247,5177318,5038104,5149940
RE36612,4985502,5176896,5038289,5150836
RE36613,4984962,5177284,5038824,5151074
RE36614,4985081,5177449,5039611,5151393
RE36615,4985119,5177199,5039702,5151748
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5140780
RE36616,4985314,5177140,5038884,5151240
RE36617,4985046,5177135,5040193,5150938
RE36618,4985369,5177384,5039565,5151279
RE36619,4985346,5177161,5039491,5152193
RE36620,4985273,5177571,5040016,5150908
RE36621,4985043,5177310,5038797,5150215
RE36622,4985180,5177145,5039564,5151123
RE36623,4985423,5177021,5039469,5150115
RE36624,4985034,5177302,5037710,5150201
RE36625,4985286,5177200,5038398,5151201
RE36626,4985052,5177076,5037543,5150043
RE36627,4984922,5177234,5035966,5147845
RE36628,4985074,5177227,5035978,5149814
RE36629,4985052,5176937,5036144,5148144
RE36630,4984986,5177258,5033026,5146569
RE36631,4984850,5176876,5034605,5146369
RE36632,4985133,5177015,5034102,5145334
RE36633,4985207,5177201,5033624,5145910
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5140780
RE36634,4985153,5176915,5034840,5145857
RE36635,4985032,5176531,5034464,5145510
RE36636,4984971,5177404,5032778,5145938
RE36637,4985138,5177462,5033468,5145380
RE36638,4985206,5176998,5031386,5145405
RE36639,4984923,5177339,5031619,5144684
RE36640,4985331,5177043,5031380,5144579
RE36641,4985456,5177386,5032194,5144392
RE36642,4985488,5176874,5030327,5145564
RE36643,4985152,5177150,5032086,5143962
RE36644,4985150,5177356,5032457,5144292
RE36645,4985189,5177143,5031733,5145164
RE36646,4985048,5177015,5032643,5145358
RE36647,4985101,5177181,5033750,5145021
RE36648,4985335,5177121,5033256,5145631
RE36649,4984995,5177036,5034464,5147206
RE36650,4985199,5177096,5034483,5147364
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5140780
RE36651,4985161,5177195,5034911,5147318
RE36652,4985403,5177602,5034014,5145868
RE36653,4985361,5177418,5035525,5147020
RE36654,4985292,5177297,5034507,5147950
RE36655,4985843,5177650,5035790,5146932
RE36656,4985156,5177640,5037017,5149443
RE36657,4985317,5177747,5035379,5147678
RE36658,4985317,5177082,5037133,5149234
RE36659,4985609,5177289,5037637,5150254
RE36660,4985256,5177248,5036669,5149779
RE36661,4985489,5177396,5038206,5149665
RE36662,4985211,5176942,5038838,5150688
RE36663,4985041,5177322,5039247,5149664
RE36664,4984869,5176967,5036471,5150593
RE36665,4985271,5177297,5037837,5150324
RE36666,4985633,5177395,5037918,5149859
RE36667,4985229,5177410,5037860,5150497
RE36668,4985483,5177043,5037722,5149368
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5140780
RE36669,4985280,5177187,5036314,5150054
RE36670,4984981,5177299,5038253,5148352
RE36671,4985310,5177358,5037643,5150678
RE36672,4985033,5177597,5037179,5149513
RE36673,4984752,5177191,5037542,5147554
RE36674,4985232,5177292,5034061,5146734
RE36675,4985365,5177153,5036557,5147232
RE36676,4984936,5177194,5035994,5145208
RE36677,4984941,5177130,5034003,5146544
RE36678,4984971,5177066,5033814,5145624
RE36679,4985048,5177339,5032602,5146009
RE36680,4985128,5177243,5031160,5145513
RE36681,4985390,5177145,5032960,5146845
RE36682,4985256,5177107,5030454,5145194
RE36683,4985141,5177190,5031655,5143408
RE36684,4985019,5177066,5031154,5144114
RE36685,4984853,5176879,5031639,5146132
RE36686,4985015,5177255,5030649,5143829
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5140780
RE36687,4985202,5177548,5031273,5144026
RE36688,4985151,5177390,5031326,5142514
RE36689,4985219,5177566,5032857,5143216
RE36690,4985641,5177666,5032010,5144970
RE36691,4985208,5177104,5031140,5142510
RE36692,4985284,5177290,5031892,5145761
RE36693,4985221,5177285,5032669,5145058
RE36694,4985345,5177071,5032268,5145164
RE36695,4984984,5177243,5032650,5146169
RE36696,4985193,5177171,5033716,5146708
RE36697,4985130,5177176,5034807,5146326
RE36698,4985022,5177282,5034611,5149017
RE36699,4985337,5177353,5036717,5150550
RE36700,4985347,5177362,5037252,5149435
RE36701,4985073,5177363,5038188,5149766
RE36702,4985109,5177441,5037583,5150483
RE36703,4985097,5177340,5038228,5151951
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5140780
RE36704,4985325,5177298,5040312,5150252
RE36705,4985245,5177420,5038932,5151386
RE36706,4985557,5177218,5039650,5154550
RE36707,4985060,5177207,5041080,5151576
RE36708,4984925,5177454,5039861,5153339
RE36709,4985254,5177014,5039187,5150010
RE36710,4984945,5176937,5039152,5152474
RE36711,4985202,5176724,5039759,5150748
RE36712,4984984,5176968,5039597,5150448
RE36713,4985267,5176941,5038481,5150124
RE36714,4984889,5177157,5038029,5150596
RE36715,4985122,5177184,5038022,5150521
RE36716,4985338,5177147,5038725,5150954
RE36717,4984904,5177102,5037425,5148066
RE36718,4985108,5177100,5035584,5148011
RE36719,4984882,5177291,5035347,5148803
RE36720,4985004,5177161,5034843,5148281
RE36721,4985032,5177254,5035025,5146816
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5140780
RE36722,4985230,5177361,5033743,5146067
RE36723,4985249,5177147,5033472,5145120
RE36724,4985318,5177090,5032836,5145096
RE36725,4985007,5177136,5033182,5145178
RE36726,4985178,5177266,5032687,5144655
RE36727,4985188,5177217,5030950,5143627
RE36728,4985270,5176913,5031303,5143036
RE36729,4985395,5177156,5030546,5144030
RE36730,4985268,5177343,5031452,5142936
RE36731,4985146,5177080,5029816,5144607
RE36732,4985042,5177131,5032156,5143336
RE36733,4984808,5177233,5031656,5143973
RE36734,4985329,5177417,5032298,5144957
RE36735,4985193,5177355,5031633,5143783
RE36736,4984825,5177072,5032219,5145666
RE36737,4985240,5177340,5031228,5144785
RE36738,4985188,5176991,5032558,5145132
RE36739,4985222,5177421,5033471,5144232
ADC_LIMIT:4985935,5178139,5042482,5154990,4983439,5175378,5028858,5140780
RE36740,4985054,5177392,5032686,5146379
RE36741,4985266,5177508,5033095,5146688
RE36742,4985251,5177187,5034129,5146046
RE36743,4985141,5177010,5034131,5146962
RE36744,4985066,5177161,5034949,5147937
RE36745,4985044,5176918,5035427,5149118
RE36746,4985016,5177346,5036776,5147183
RE36747,4985365,5177437,5037964,5148473
RE36748,4985491,5177302,5036726,5149260
RE36749,4985069,5177433,5035550,5148364
