RE1054,5032780,5226454,5046011,5156338
RE1055,5032423,5226653,5044743,5157254
RE1056,5032767,5226241,5045994,5157093
RE1057,5032622,5226401,5043482,5156191
RE1058,5032615,5226465,5044230,5157005
RE1059,5032480,5226137,5044214,5157880
ADC_LIMIT:5039409,5233743,5054580,5167876,5032099,5226137,5043060,5156191
RE1060,5032676,5226764,5042565,5157000
RE1061,5032655,5226674,5042813,5157345
RE1062,5032694,5226666,5043472,5156423
RE1063,5032609,5226419,5043889,5158401
RE1064,5032335,5226604,5043987,5156607
RE1065,5032596,5226709,5043650,5157044
RE1066,5032778,5226480,5044423,5156922
RE1067,5032579,5226367,5044870,5156848
RE1068,5032804,5226320,5043096,5156742
RE1069,5032580,5226292,5044418,5156425
RE1070,5032257,5226418,5044626,5157647
RE1071,5032553,5226425,5043981,5157512
RE1072,5032462,5226472,5044168,5157718
RE1073,5032367,5226381,5044118,5158119
RE1074,5032699,5226502,5043589,5157553
RE1075,5032674,5226852,5042823,5158299
RE1076,5032482,5226319,5044382,5158589
ADC_LIMIT:5039409,5233743,5054580,5167876,5032099,5226137,5042565,5156191
RE1077,5032774,5226314,5045088,5158392
RE1078,5032609,5226374,5045082,5158525
RE1079,5032528,5226449,5044222,5157292
RE1080,5032661,5226726,5045740,5159677
RE1081,5032343,5226438,5046481,5157756
RE1082,5032602,5226504,5046676,5160347
RE1083,5032514,5226472,5046138,5159595
RE1084,5032417,5226495,5046143,5160275
RE1085,5032833,5226638,5048199,5161009
RE1086,5032638,5226363,5045832,5159612
RE1087,5032173,5226462,5048226,5160440
RE1088,5032421,5226256,5048196,5160994
RE1089,5032493,5226387,5046837,5160561
RE1090,5032603,5226492,5049710,5162651
RE1091,5032464,5226539,5049107,5162730
RE1092,5032461,5226377,5048417,5162527
RE1093,5032384,5226373,5048409,5162582
RE1094,5032559,5226379,5050190,5163353
ADC_LIMIT:5039409,5233743,5054580,5167876,5032099,5226137,5042565,5156191
RE1095,5032504,5226353,5048512,5162878
RE1096,5032409,5226479,5050281,5163345
RE1097,5032493,5226277,5048643,5163870
RE1098,5032358,5226287,5050173,5162108
RE1099,5032393,5226274,5052281,5163902
RE1100,5032030,5226137,5050273,5163746
RE1101,5032212,5226471,5050946,5164663
RE1102,5032207,5226351,5050708,5163367
RE1103,5032239,5226104,5051277,5162827
RE1104,5032391,5226126,5051463,5165274
RE1105,5032594,5226079,5052837,5165080
RE1106,5032353,5226298,5051947,5164648
RE1107,5032414,5226410,5051172,5164784
RE1108,5032199,5226338,5053061,5166114
RE1109,5032281,5226200,5053325,5165527
RE1110,5032201,5226534,5052095,5165892
RE1111,5032590,5226184,5053069,5165771
RE1112,5032367,5226416,5052698,5165604
ADC_LIMIT:5039409,5233743,5054580,5167876,5032030,5226079,5042565,5156191
RE1113,5032330,5226572,5052709,5165324
RE1114,5032139,5226204,5053057,5165469
RE1115,5032187,5226170,5052941,5166476
RE1116,5032454,5226302,5053326,5165018
RE1117,5032173,5226194,5053352,5166008
RE1118,5032470,5226649,5051990,5166565
RE1119,5032388,5226265,5052576,5165308
RE1120,5032386,5226505,5053412,5166869
RE1121,5032383,5226277,5051433,5165369
RE1122,5032436,5226088,5053244,5165775
RE1123,5032387,5225840,5053612,5165888
RE1124,5032192,5226393,5052424,5165984
RE1125,5032511,5226347,5051131,5166769
RE1126,5032430,5226332,5052874,5165573
RE1127,5032480,5226495,5053417,5165743
RE1128,5032308,5226274,5053399,5164035
RE1129,5032494,5226376,5052937,5165965
ADC_LIMIT:5039409,5233743,5054580,5167876,5032030,5225840,5042565,5156191
RE1130,5032275,5226485,5051834,5166268
RE1131,5032744,5226068,5051445,5165855
RE1132,5032125,5226443,5050232,5164951
RE1133,5032212,5226228,5052721,5164330
RE1134,5031980,5226155,5052131,5165137
RE1135,5031874,5226130,5052402,5164543
RE1136,5032137,5226173,5051325,5164954
RE1137,5031986,5225932,5051278,5164618
RE1138,5032023,5225398,5050787,5163917
RE1139,5031991,5225886,5051085,5164468
RE1140,5032041,5226097,5050987,5163290
RE1141,5032435,5225615,5051004,5162042
RE1142,5032081,5225945,5050287,5163554
RE1143,5032042,5226316,5051399,5162099
RE1144,5032618,5226227,5048366,5162832
RE1145,5032308,5226161,5048786,5161564
RE1146,5032314,5226169,5049435,5162948
RE1147,5032176,5226231,5049592,5162900
ADC_LIMIT:5039409,5233743,5054580,5167876,5031874,5225398,5042565,5156191
RE1148,5031991,5226359,5048712,5163486
RE1149,5031921,5226311,5049286,5162708
RE1150,5032277,5226095,5048075,5161252
RE1151,5032415,5225901,5048116,5161074
RE1152,5032320,5226382,5048903,5162071
RE1153,5032008,5226227,5047789,5160961
RE1154,5032145,5225970,5047158,5160322
RE1155,5032296,5226448,5046979,5162264
RE1156,5032434,5225815,5047032,5160648
RE1157,5032351,5225790,5047151,5160222
RE1158,5032138,5226258,5045958,5160629
RE1159,5032041,5226307,5047055,5160537
RE1160,5032120,5226036,5046150,5159439
RE1161,5032036,5226380,5045188,5160177
RE1162,5032515,5225840,5046924,5157772
RE1163,5031804,5226180,5044730,5157580
RE1164,5031928,5226284,5047013,5160238
RE1165,5032199,5226042,5047289,5158673
ADC_LIMIT:5039409,5233743,5054580,5167876,5031804,5225398,5042565,5156191
RE1166,5032411,5226352,5045370,5158022
RE1167,5032287,5226214,5045746,5159112
RE1168,5032556,5225900,5046747,5158254
RE1169,5032312,5226105,5045552,5158447
RE1170,5032153,5226408,5045505,5158194
RE1171,5032085,5226027,5043891,5158723
RE1172,5031979,5225855,5045107,5158409
RE1173,5032110,5226277,5045134,5158928
RE1174,5031976,5225864,5043837,5158320
RE1175,5031713,5225886,5046112,5158009
RE1176,5032288,5226420,5045939,5158740
RE1177,5032100,5226108,5047069,5158721
RE1178,5032101,5226034,5046239,5158815
RE1179,5031930,5225890,5045229,5157707
RE1180,5031935,5226080,5044002,5159230
RE1181,5031997,5226139,5045929,5158013
RE1182,5032157,5225825,5045694,5158993
ADC_LIMIT:5039409,5233743,5054580,5167876,5031713,5225398,5042565,5156191
RE1183,5031951,5225954,5045117,5157784
RE1184,5032084,5226177,5046310,5160105
RE1185,5032203,5226379,5046318,5159547
RE1186,5031981,5226264,5045494,5158803
RE1187,5031966,5226095,5044985,5158375
RE1188,5032029,5225977,5045828,5159440
RE1189,5031932,5225892,5045055,5157724
RE1190,5032297,5225945,5044734,5158157
RE1191,5032012,5225895,5045100,5158526
RE1192,5032244,5225697,5045283,5158885
RE1193,5032025,5226227,5045717,5159583
RE1194,5031825,5226083,5045411,5160066
RE1195,5032014,5226272,5045091,5159481
RE1196,5031987,5226200,5046053,5159439
RE1197,5032121,5225776,5045785,5159129
RE1198,5032297,5225843,5045825,5159945
RE1199,5032101,5226019,5046524,5160258
RE1200,5031863,5225880,5047066,5159708
ADC_LIMIT:5039409,5233743,5054580,5167876,5031713,5225398,5042565,5156191
RE1201,5031891,5226069,5047569,5161427
RE1202,5032065,5225887,5047542,5157844
RE1203,5031667,5225658,5046454,5159712
RE1204,5031862,5225934,5046198,5159704
RE1205,5031555,5226059,5046979,5159761
RE1206,5032033,5226032,5046446,5161099
RE1207,5031761,5225830,5046996,5160395
RE1208,5032027,5225833,5047187,5159439
RE1209,5031843,5225557,5048607,5160876
RE1210,5031976,5225604,5048580,5162124
RE1211,5031313,5225217,5048281,5160340
RE1212,5032032,5225674,5047969,5160624
RE1213,5031850,5225793,5049421,5162506
RE1214,5031795,5225702,5048088,5161420
RE1215,5031957,5225284,5048374,5161720
RE1216,5031577,5225734,5047777,5162258
RE1217,5031631,5225691,5049568,5161392
RE1218,5031751,5225521,5049024,5162906
ADC_LIMIT:5039409,5233743,5054580,5167876,5031313,5225217,5042565,5156191
RE1219,5031727,5225750,5049296,5161223
RE1220,5031817,5225888,5049118,5160708
RE1221,5031859,5226016,5048853,5163949
RE1222,5032032,5226022,5049363,5162978
RE1223,5031812,5225642,5049067,5162352
RE1224,5032083,5225743,5050068,5163055
RE1225,5031865,5225880,5049981,5163483
RE1226,5032053,5225466,5049608,5163955
RE1227,5031897,5225339,5051366,5162987
RE1228,5031495,5225657,5052143,5163392
RE1229,5031959,5225479,5051598,5164484
RE1230,5031866,5225586,5049435,5163632
RE1231,5031578,5225779,5050356,5163688
RE1232,5031770,5226100,5049990,5164219
RE1233,5031905,5225614,5049790,5162554
RE1234,5032147,5225345,5051302,5164807
RE1235,5032026,5225508,5051502,5164604
ADC_LIMIT:5039409,5233743,5054580,5167876,5031313,5225217,5042565,5156191
RE1236,5031682,5225453,5053000,5162200
RE1237,5031579,5225626,5051333,5165654
RE1238,5031832,5225697,5051550,5164510
RE1239,5031582,5225648,5051879,5164226
RE1240,5031778,5225547,5051980,5163865
RE1241,5031523,5225883,5052178,5163438
RE1242,5032254,5225682,5051532,5164059
RE1243,5031579,5225769,5051247,5164821
RE1244,5031673,5225621,5052180,5164611
RE1245,5031794,5225471,5051540,5165077
RE1246,5031509,5225537,5052426,5162965
RE1247,5031556,5225374,5051150,5163693
RE1248,5031755,5225422,5050633,5163789
RE1249,5031603,5225706,5051059,5164076
RE1250,5031641,5225129,5049765,5162849
RE1251,5031669,5225534,5049952,5163558
RE1252,5031563,5225285,5051104,5163637
RE1253,5031488,5225383,5049947,5164689
ADC_LIMIT:5039409,5233743,5054580,5167876,5031313,5225129,5042565,5156191
RE1254,5031340,5225250,5050496,5162330
RE1255,5031693,5225521,5050396,5163992
RE1256,5031269,5225543,5049679,5163158
RE1257,5031465,5225507,5051162,5163274
RE1258,5031235,5225323,5049554,5162847
RE1259,5031501,5225387,5050216,5164096
RE1260,5031297,5225024,5048523,5163145
RE1261,5031291,5225341,5050041,5161234
RE1262,5031434,5225211,5049703,5161806
RE1263,5031211,5224960,5048662,5162512
RE1264,5031284,5225480,5049321,5162267
RE1265,5031547,5225338,5048715,5161021
RE1266,5031516,5225203,5048161,5160618
RE1267,5031431,5224973,5048581,5161631
RE1268,5031386,5225298,5046954,5162531
RE1269,5031554,5225650,5048182,5159725
RE1270,5031405,5225499,5047761,5161897
RE1271,5031300,5225153,5046801,5159884
ADC_LIMIT:5039409,5233743,5054580,5167876,5031211,5224960,5042565,5156191
RE1272,5031463,5225412,5047331,5161495
RE1273,5031432,5225278,5048108,5161545
RE1274,5031558,5225323,5046935,5159305
RE1275,5031682,5225475,5046289,5160374
RE1276,5031241,5225185,5045850,5160031
RE1277,5031281,5225350,5045882,5160351
RE1278,5031498,5225151,5046294,5159715
RE1279,5031444,5225323,5046138,5158274
RE1280,5031555,5225267,5046537,5159428
RE1281,5031172,5225502,5045254,5159457
RE1282,5031187,5225157,5045766,5158533
RE1283,5031087,5224959,5044628,5158799
RE1284,5031050,5225457,5044463,5157788
RE1285,5031234,5225215,5043960,5157176
RE1286,5031560,5225438,5044472,5158537
RE1287,5031346,5225657,5043916,5157394
RE1288,5031484,5225168,5044808,5157255
ADC_LIMIT:5039409,5233743,5054580,5167876,5031050,5224959,5042565,5156191
RE1289,5031460,5225126,5044464,5156746
RE1290,5031694,5225318,5045834,5158071
RE1291,5031239,5225590,5044515,5158155
RE1292,5031713,5225519,5043807,5157186
RE1293,5031801,5225558,5043183,5157795
RE1294,5031226,5225147,5044414,5156146
RE1295,5031349,5225461,5044180,5158370
RE1296,5031889,5225280,5045116,5157217
RE1297,5031583,5225106,5044370,5157361
RE1298,5031598,5225273,5044211,5156077
RE1299,5031270,5225209,5044614,5156994
RE1300,5031476,5225474,5042923,5158030
RE1301,5031614,5225324,5043947,5157249
RE1302,5031213,5225417,5044600,5156413
RE1303,5031498,5225248,5044892,5156722
RE1304,5031529,5225128,5044925,5157246
RE1305,5031599,5225138,5044805,5157545
RE1306,5031251,5225030,5045895,5157994
ADC_LIMIT:5039409,5233743,5054580,5167876,5031050,5224959,5042565,5156077
RE1307,5031263,5225200,5045905,5156381
RE1308,5031466,5225625,5045657,5158806
RE1309,5031403,5225082,5046065,5157073
RE1310,5031404,5225005,5045961,5157879
RE1311,5031551,5225778,5044514,5158806
RE1312,5031379,5225305,5045349,5158688
RE1313,5030996,5225368,5046522,5158305
RE1314,5031802,5225200,5045500,5158863
RE1315,5031181,5224997,5046049,5158481
RE1316,5031099,5225339,5046491,5158895
RE1317,5031292,5225453,5046737,5160950
RE1318,5031139,5224905,5046018,5160018
RE1319,5031109,5225197,5046756,5160257
RE1320,5031199,5225144,5047649,5161411
RE1321,5030991,5225207,5045558,5159782
RE1322,5031250,5225086,5048696,5161475
RE1323,5031363,5224892,5048413,5160006
RE1324,5031215,5225067,5049442,5161009
ADC_LIMIT:5039409,5233743,5054580,5167876,5030991,5224892,5042565,5156077
RE1325,5031370,5225388,5049123,5161762
RE1326,5031368,5224903,5050270,5160603
RE1327,5031327,5225280,5048612,5162339
RE1328,5031418,5225008,5049506,5162530
RE1329,5031221,5225227,5049086,5163221
RE1330,5031268,5225221,5050065,5162080
RE1331,5031003,5225096,5049068,5162590
RE1332,5031048,5224851,5050077,5163836
RE1333,5031082,5225145,5048809,5162512
RE1334,5031156,5224882,5049836,5163338
RE1335,5030716,5225204,5050098,5163981
RE1336,5031307,5224826,5051706,5164096
RE1337,5030959,5225065,5050452,5164516
RE1338,5031341,5225085,5050611,5163550
RE1339,5031048,5225190,5051515,5164405
RE1340,5031038,5225077,5051388,5164524
RE1341,5031201,5225125,5052416,5164517
ADC_LIMIT:5039409,5233743,5054580,5167876,5030716,5224826,5042565,5156077
RE1342,5030977,5225265,5052574,5164692
RE1343,5031347,5225071,5052753,5164419
RE1344,5030914,5225005,5052726,5164895
RE1345,5031016,5224925,5051704,5164221
RE1346,5031381,5225255,5052700,5164640
RE1347,5030910,5224984,5051502,5164770
RE1348,5031261,5225214,5052520,5164350
RE1349,5031180,5224908,5052434,5164093
RE1350,5031053,5224951,5051448,5165031
RE1351,5031164,5225071,5053550,5165652
RE1352,5031391,5224549,5051223,5165163
RE1353,5031343,5224829,5052873,5165705
RE1354,5031203,5224913,5052826,5166088
RE1355,5030636,5225111,5052315,5166666
RE1356,5031083,5224939,5052949,5166387
RE1357,5030942,5225191,5051925,5165839
RE1358,5031030,5224916,5051855,5165335
RE1359,5031012,5225201,5054119,5165173
ADC_LIMIT:5039409,5233743,5054580,5167876,5030636,5224549,5042565,5156077
RE1360,5031340,5224950,5050944,5165381
RE1361,5030928,5224856,5053619,5164323
RE1362,5031115,5224900,5052038,5164062
RE1363,5031037,5225004,5052044,5164000
RE1364,5031143,5224945,5051057,5164356
RE1365,5031020,5224969,5052030,5163955
RE1366,5030950,5224825,5051598,5164117
RE1367,5030963,5224681,5049835,5163653
RE1368,5030995,5224826,5051361,5163725
RE1369,5030796,5224988,5050681,5163479
RE1370,5030794,5224848,5050571,5163053
RE1371,5030857,5224665,5049161,5164368
RE1372,5030860,5224500,5051307,5163836
RE1373,5031008,5224637,5050150,5162984
RE1374,5030585,5224786,5049142,5163388
RE1375,5030848,5225188,5049071,5161990
RE1376,5030623,5224685,5048568,5161552
RE1377,5030888,5224948,5050080,5162555
ADC_LIMIT:5039409,5233743,5054580,5167876,5030585,5224500,5042565,5156077
RE1378,5030926,5224759,5048396,5161270
RE1379,5030631,5224796,5047393,5162565
RE1380,5030826,5224522,5048379,5161707
RE1381,5030973,5224668,5048763,5162446
RE1382,5030757,5224875,5048934,5161467
RE1383,5030887,5224656,5047598,5159368
RE1384,5030863,5224793,5047403,5158286
RE1385,5031189,5224937,5045818,5160675
